title,price,brand,type,years,milage,location,vehicle_type,url,milage_class,fuel,transmission
toyota innova,253000000,toyota,innova,2016,90.000-95.000,"Jl. Raya Diponegoro No.97, Lemahputro, Kec. Sidoarjo, Sidoarjo, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-2016-20-g-at-hitam-gotrademobil-iid-862106156,19,Bensin,Automatic
toyota innova,320000000,toyota,innova,2016,85.000-90.000,"jl Ronggowarsito no 137 Timuran banjarsari Surakarta solo, Solo, Banjarsari, Solo, Jawa Tengah",car,https://www.olx.co.id/item/innova-diesel-matic-v-20162017-iid-864649316,18,Diesel,Automatic Triptonic
toyota innova,307000000,toyota,innova,2016,85.000-90.000,"Bogor Barat - Kota, Bogor Kota, Jawa Barat",car,https://www.olx.co.id/item/toyota-innova-g-solar-24-at-2016-iid-866288920,18,Diesel,Automatic
toyota innova,265000000,toyota,innova,2016,85.000-90.000,"Gubeng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/tdp-15-jt-innova-reborn-20-v-at-2016-iid-866873287,18,Bensin,Automatic Triptonic
toyota innova,265000000,toyota,innova,2016,85.000-90.000,"Laweyan, Surakarta Kota, Jawa Tengah",car,https://www.olx.co.id/item/tdp-15-jt-innova-reborn-20-v-at-2016-iid-866871551,18,Bensin,Automatic Triptonic
toyota innova,265000000,toyota,innova,2016,85.000-90.000,"Semarang Selatan, Semarang Kota, Jawa Tengah",car,https://www.olx.co.id/item/tdp-15-jt-innova-reborn-20-v-at-2016-iid-866872311,18,Bensin,Automatic Triptonic
toyota innova,265000000,toyota,innova,2016,85.000-90.000,"Demak, Demak Kab., Jawa Tengah",car,https://www.olx.co.id/item/tdp-15-jt-innova-reborn-20-v-at-2016-iid-866872485,18,Bensin,Automatic Triptonic
toyota innova,265000000,toyota,innova,2016,85.000-90.000,"Grogol, Sukoharjo Kab., Jawa Tengah",car,https://www.olx.co.id/item/tdp-15-jt-innova-reborn-20-v-at-2016-iid-866871855,18,Bensin,Automatic Triptonic
toyota innova,265000000,toyota,innova,2016,85.000-90.000,"Mlati, Sleman Kab., Yogyakarta D.I.",car,https://www.olx.co.id/item/tdp-15-jt-innova-reborn-20-v-at-2016-iid-866872881,18,Bensin,Automatic Triptonic
toyota innova,265000000,toyota,innova,2016,85.000-90.000,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",car,https://www.olx.co.id/item/tdp-15-jt-innova-reborn-20-v-at-2016-iid-866872645,18,Bensin,Automatic Triptonic
toyota innova,265000000,toyota,innova,2016,85.000-90.000,"Depok, Sleman Kab., Yogyakarta D.I.",car,https://www.olx.co.id/item/tdp-15-jt-innova-reborn-20-v-at-2016-iid-866872560,18,Bensin,Automatic Triptonic
toyota innova,270000000,toyota,innova,2016,80.000-85.000,"Semarang Barat, Semarang Kota, Jawa Tengah",car,https://www.olx.co.id/item/tdp-33-jt-innova-reborn-20-v-at-2016-asli-ad-iid-865711025,17,Bensin,Automatic Triptonic
toyota innova,270000000,toyota,innova,2016,80.000-85.000,"Kudus Kota, Kudus Kab., Jawa Tengah",car,https://www.olx.co.id/item/tdp-33-jt-innova-reborn-20-v-at-2016-asli-ad-iid-865712548,17,Bensin,Automatic Triptonic
toyota innova,270000000,toyota,innova,2016,80.000-85.000,"Magelang Tengah, Magelang Kota, Jawa Tengah",car,https://www.olx.co.id/item/tdp-33-jt-innova-reborn-20-v-at-2016-asli-ad-iid-865712336,17,Bensin,Automatic Triptonic
toyota innova,270000000,toyota,innova,2016,80.000-85.000,"Purwokerto Barat, Banyumas Kab., Jawa Tengah",car,https://www.olx.co.id/item/tdp-33-jt-innova-reborn-20-v-at-2016-asli-ad-iid-865711419,17,Bensin,Automatic Triptonic
toyota innova,270000000,toyota,innova,2016,80.000-85.000,"Semarang Selatan, Semarang Kota, Jawa Tengah",car,https://www.olx.co.id/item/tdp-33-jt-innova-reborn-20-v-at-2016-asli-ad-iid-865711193,17,Bensin,Automatic Triptonic
toyota innova,270000000,toyota,innova,2016,80.000-85.000,"Pedurungan, Semarang Kota, Jawa Tengah",car,https://www.olx.co.id/item/tdp-33-jt-innova-reborn-20-v-at-2016-asli-ad-iid-865710835,17,Bensin,Automatic Triptonic
toyota innova,270000000,toyota,innova,2016,80.000-85.000,"Grogol, Sukoharjo Kab., Jawa Tengah",car,https://www.olx.co.id/item/tdp-33-jt-innova-reborn-20-v-at-2016-asli-ad-iid-865710369,17,Bensin,Automatic Triptonic
toyota innova,270000000,toyota,innova,2016,80.000-85.000,"Jebres, Surakarta Kota, Jawa Tengah",car,https://www.olx.co.id/item/tdp-33-jt-innova-reborn-20-v-at-2016-asli-ad-iid-865710154,17,Bensin,Automatic Triptonic
toyota innova,270000000,toyota,innova,2016,80.000-85.000,"Banjarsari, Surakarta Kota, Jawa Tengah",car,https://www.olx.co.id/item/tdp-33-jt-innova-reborn-20-v-at-2016-asli-ad-iid-865709869,17,Bensin,Automatic Triptonic
toyota innova,270000000,toyota,innova,2016,80.000-85.000,"Tegalrejo, Yogyakarta Kota, Yogyakarta D.I.",car,https://www.olx.co.id/item/tdp-33-jt-innova-reborn-20-v-at-2016-asli-ad-iid-865710651,17,Bensin,Automatic Triptonic
toyota innova,270000000,toyota,innova,2016,80.000-85.000,"Mlati, Sleman Kab., Yogyakarta D.I.",car,https://www.olx.co.id/item/tdp-33-jt-innova-reborn-20-v-at-2016-asli-ad-iid-865713193,17,Bensin,Automatic Triptonic
toyota innova,270000000,toyota,innova,2016,80.000-85.000,"Jetis, Yogyakarta Kota, Yogyakarta D.I.",car,https://www.olx.co.id/item/tdp-33-jt-innova-reborn-20-v-at-2016-asli-ad-iid-865713042,17,Bensin,Automatic Triptonic
toyota innova,300000000,toyota,innova,2016,75.000-80.000,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/toyota-innova-24-g-diesel-at-2016-iid-867019573,16,Diesel,Automatic
toyota innova,280000000,toyota,innova,2016,75.000-80.000,"Serang, Serang Kota, Banten",car,https://www.olx.co.id/item/toyota-innova-v-metic-2016-tangan-pertama-km-low-77rb-pajak-panjang-iid-866628668,16,Bensin,Automatic
toyota innova,273000000,toyota,innova,2016,75.000-80.000,"Gubeng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/toyota-innova-q-2016-bensin-manual-iid-866492486,16,Bensin,Manual
toyota innova,265000000,toyota,innova,2016,75.000-80.000,"Tangerang, Tangerang Kota, Banten",car,https://www.olx.co.id/item/olxautos-toyota-innova-reborn-g-24-at-2016-solar-hitamdamskyauto-iid-860241190,16,Diesel,Automatic
toyota innova,335000000,toyota,innova,2016,70.000-75.000,"Kebumen, Kebumen Kab., Jawa Tengah",car,https://www.olx.co.id/item/innova-v-diesel-matic-istimewa-iid-866185832,15,Diesel,Automatic Triptonic
toyota innova,325000000,toyota,innova,2016,70.000-75.000,"Pancoran, Jakarta Selatan, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-innova-g-diesel-at-2016-putih-low-km-iid-866417352,15,Diesel,Automatic Triptonic
toyota innova,309500000,toyota,innova,2016,70.000-75.000,"Jambangan, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/innova-reborn-q-bensin-matic-2016-istimewa-iid-867001607,15,Bensin,Automatic
toyota innova,295000000,toyota,innova,2016,70.000-75.000,"Jl Cut Mutia no.3B RT 003/RW 001, Bekasi Timur, Kecamatan Rawalumbu, Bekasi Timur, Jawa barat",car,https://www.olx.co.id/item/olx-autos-toyota-innova-g-diesel-at-2016-abu-abu-metalik-iid-866210996,15,Diesel,Automatic
toyota innova,295000000,toyota,innova,2016,70.000-75.000,"Jl Cut Mutia no.3B RT 003/RW 001, Bekasi Timur, Kecamatan Rawalumbu, Bekasi, Jawa Barat",car,https://www.olx.co.id/item/olxautos-toyota-innova-g-diesel-at-2016-abu-abu-metalik-iid-866210324,15,Diesel,Automatic
toyota innova,295000000,toyota,innova,2016,70.000-75.000,"Jl. Cut Mutia No.3B, RT.003/RW.001, Sepanjang Jaya, Kec. Rawalumbu, Kota Bks, Jawa Barat 17114, Bekasi Timur, Kecamatan Rawalumbu, Bekasi Timur, Jawa barat",car,https://www.olx.co.id/item/olx-autos-toyota-innova-g-diesel-at-2016-abu-abu-metalik-iid-866211531,15,Diesel,Automatic
toyota innova,288000000,toyota,innova,2016,70.000-75.000,"Astana Anyar, Bandung Kota, Jawa Barat",car,https://www.olx.co.id/item/toyota-innova-reborn-20-v-bensin-at-2016-istimewa-iid-867029315,15,Bensin,Automatic
toyota innova,284000000,toyota,innova,2016,65.000-70.000,"Sukun, Malang Kota, Jawa Timur",car,https://www.olx.co.id/item/innova-reborn-v-lux-2016-mt-iid-866692338,14,Bensin,Automatic
toyota innova,278000000,toyota,innova,2016,60.000-65.000,"Jagakarsa, Jakarta Selatan, Jakarta D.K.I.",car,https://www.olx.co.id/item/ready-toyota-innova-reborn-20-v-at-2016-hitam-iid-866866547,13,Bensin,Automatic
toyota innova,278000000,toyota,innova,2016,60.000-65.000,"Tambora, Jakarta Barat, Jakarta D.K.I.",car,https://www.olx.co.id/item/grab-it-fast-toyota-innova-reborn-20-v-at-2016-iid-866835894,13,Bensin,Automatic
toyota innova,242000000,toyota,innova,2016,60.000-65.000,"Jl. Raya Diponegoro No.97, Lemahputro, Kec. Sidoarjo, Sidoarjo, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-2016-20-g-mt-abu-abu-gotrademobil-iid-865847688,13,Bensin,Manual
toyota innova,242000000,toyota,innova,2016,60.000-65.000,"Jl. Kupang Jaya No.110, Sukomanunggal, Kec. Sukomanunggal, Kota SBY, Jawa Timur 60281, Kupang Jaya, Kec. Sukomanunggal, Kota Surabaya, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-2016-20-g-mt-abu-abu-gotrademobil-iid-865847744,13,Bensin,Manual
toyota innova,315000000,toyota,innova,2016,55.000-60.000,"Sokaraja, Banyumas Kab., Jawa Tengah",car,https://www.olx.co.id/item/innova-rebon-km-50rb-record-disel-metik-istimewa-iid-865229258,12,Diesel,Automatic
toyota innova,279000000,toyota,innova,2016,55.000-60.000,"Sukajadi, Bandung Kota, Jawa Barat",car,https://www.olx.co.id/item/olxautos-toyota-innova-v-20-manual-2016-mewah-iid-864177806,12,Bensin,Manual
toyota innova,278000000,toyota,innova,2016,55.000-60.000,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/km-lowinnova-v-20-bensin-at-2016-iid-866972012,12,Bensin,Automatic
toyota innova,245000000,toyota,innova,2016,50.000-55.000,"Wonocolo, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/innova-reborn-g-20-bensin-lux-at-automatic-2016-iid-866361028,11,Bensin,Automatic
toyota innova,340000000,toyota,innova,2016,45.000-50.000,"Bandung Kulon, Bandung Kota, Jawa Barat",car,https://www.olx.co.id/item/toyota-innova-v-at-diesel-2016-iid-866292917,10,Diesel,Automatic
toyota innova,340000000,toyota,innova,2016,45.000-50.000,"Buahbatu (Margacinta), Bandung Kota, Jawa Barat",car,https://www.olx.co.id/item/toyota-innova-reborn-24-v-at-matic-diesel-2016-coklat-iid-866145439,10,Diesel,Automatic
toyota innova,285000000,toyota,innova,2016,45.000-50.000,"Jl. Gajahmada No.138, Kota Semarang, Jawa Tengah 50135 Bursa Mobil Telomoyo, Gabahan, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah",car,https://www.olx.co.id/item/king-mobilindo-innova-reborn-q-matic-2106-bensin-termurah-low-km--iid-867041547,10,Bensin,Automatic Triptonic
toyota innova,270000000,toyota,innova,2016,45.000-50.000,"Cakung, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-innova-2016-v-luxury-up-venturer-odo50rb-2017-2018-iid-866704979,10,Bensin,Automatic
toyota innova,259000000,toyota,innova,2016,45.000-50.000,"Blimbing, Malang Kota, Jawa Timur",car,https://www.olx.co.id/item/innova-reborn-v-lux-bensin-mt-2016-odo-50rb-iid-866984913,10,Bensin,Manual
toyota innova,299000000,toyota,innova,2016,0-5.000,"Semarang Tengah, Semarang Kota, Jawa Tengah",car,https://www.olx.co.id/item/innova-reborn-g-at-dsl-2016-matic-brng-spt-baru-plat-h-tgn-1-2017-iid-866400070,1,Diesel,Automatic Triptonic
toyota avanza,230000000,toyota,avanza,2021,20.000-25.000,"Genteng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/grand-new-avanza-veloz-15-matic-2021-iid-865456434,5,Bensin,Automatic
toyota avanza,198000000,toyota,avanza,2021,20.000-25.000,"Jati, Kudus Kab., Jawa Tengah",car,https://www.olx.co.id/item/avanza-g-2021-manual-iid-867001264,5,Bensin,Manual
toyota avanza,180000000,toyota,avanza,2021,15.000-20.000,"Lowokwaru, Malang Kota, Jawa Timur",car,https://www.olx.co.id/item/toyota-avanza-e-2021-iid-866101717,4,Bensin,Manual
toyota avanza,240000000,toyota,avanza,2021,150.000-155.000,"Bekasi Barat, Bekasi Kota, Jawa Barat",car,https://www.olx.co.id/item/olx-autos-toyota-avanza-2021-15-g-mt-bensin-silver-mobilbagus-iid-862428362,31,Bensin,Manual
toyota avanza,303000000,toyota,avanza,2021,10.000-15.000,"Carsworld Building, Lengkong Gudang, Serpong, Kecamatan Serpong, BSD, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-avanza-15-new-veloz-q-cvt-tss-at-2021-hitam-iid-866161531,3,Bensin,Automatic
toyota avanza,230000000,toyota,avanza,2021,10.000-15.000,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/avanza-veloz-2021-iid-866827620,3,Bensin,Automatic
toyota avanza,162000000,toyota,avanza,2021,10.000-15.000,"Rungkut, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/avanza-e-13-transformer-low-km-plastikan-iid-866140465,3,Bensin,Manual
toyota avanza,310000000,toyota,avanza,2021,5.000-10.000,"Grogol, Kediri  Kab., Jawa Timur",car,https://www.olx.co.id/item/toyota-avanza-veloz-q-tss-at-th2021-bensin-iid-862738547,2,Bensin,Automatic
toyota avanza,253000000,toyota,avanza,2021,5.000-10.000,"Purwokerto Barat, Banyumas Kab., Jawa Tengah",car,https://www.olx.co.id/item/toyota-avanza-veloz-gr-sport-limited-edition-15-at-2021-iid-865849837,2,Bensin,Automatic
toyota avanza,205000000,toyota,avanza,2021,5.000-10.000,"Kraton, Yogyakarta Kota, Yogyakarta D.I.",car,https://www.olx.co.id/item/avanza-g-2021-km-8-rb-ad-bs-dikredit-mi-dp-20-jt-iid-866209748,2,Bensin,Manual
toyota avanza,315000000,toyota,avanza,2021,0-5.000,"Prambanan, Klaten Kab., Jawa Tengah",car,https://www.olx.co.id/item/avanza-veloz-q-tss-matic-premium-colour-2021-iid-856271199,1,Bensin,Automatic
toyota avanza,315000000,toyota,avanza,2021,0-5.000,"Piyungan, Bantul Kab., Yogyakarta D.I.",car,https://www.olx.co.id/item/avanza-veloz-q-tss-matic-premium-colour-2021-iid-856271033,1,Bensin,Automatic
toyota avanza,305000000,toyota,avanza,2021,0-5.000,"Jl. Raya Jemursari No.87, Jemur Wonosari, Kec. Wonocolo, Kota SBY, Jawa Timur 60237, Jemur Wonosari, Kec. Wonocolo, Kota Surabaya, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-toyota-avanza-15-new-veloz-q-cvt-tss-bensin-2021-iid-863710552,1,Bensin,Automatic
toyota avanza,305000000,toyota,avanza,2021,0-5.000,"Rungkut, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-toyota-avanza-15-new-veloz-q-cvt-tss-bensin-2021-iid-863711007,1,Bensin,Automatic
toyota avanza,305000000,toyota,avanza,2021,0-5.000,"JL. Raya Jemursari no.87,Jemur Wonosari, Kec. Wonocolo, Kota Surabaya, Jawa Timur,60237, Jemur Wonosari, Kec. Wonocolo, Kota Surabaya, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-toyota-avanza-15-new-veloz-q-cvt-tss-bensin-2021-iid-863705797,1,Bensin,Automatic
toyota avanza,305000000,toyota,avanza,2021,0-5.000,"JL. Raya Jemursari No.87, Jemur Wonosari, Kec. Wonocolo, Surabaya, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-toyota-avanza-15-new-veloz-q-cvt-tss-bensin-2021-iid-863710093,1,Bensin,Automatic
toyota avanza,305000000,toyota,avanza,2021,0-5.000,"Sukolilo, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-toyota-avanza-15-new-veloz-q-cvt-tss-bensin-2021-iid-863711584,1,Bensin,Automatic
toyota avanza,300000000,toyota,avanza,2021,0-5.000,"Gresik, Gresik Kab., Jawa Timur",car,https://www.olx.co.id/item/olx-autos-toyota-avanza-15-new-veloz-q-cvt-bensin-automatic-2021-iid-865646925,1,Bensin,Automatic
toyota avanza,297000000,toyota,avanza,2021,0-5.000,"Bogor Barat - Kota, Bogor Kota, Jawa Barat",car,https://www.olx.co.id/item/toyota-avanza-veloz-q-tss-at-2021-iid-866479605,1,Bensin,Automatic
toyota avanza,286000000,toyota,avanza,2021,0-5.000,"Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.",car,https://www.olx.co.id/item/jual-avanza-g-2021-iid-865859718,1,Bensin,Automatic
toyota avanza,280000000,toyota,avanza,2021,0-5.000,"Panongan, Tangerang Kab., Banten",car,https://www.olx.co.id/item/jua-new-avanza-2021-iid-865003031,1,Bensin,Automatic
toyota avanza,258000000,toyota,avanza,2021,0-5.000,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-avanza-15-g-tss-2021-at-tidak-jadi-pakai-aot-iid-866583905,1,Bensin,Automatic
toyota avanza,252000000,toyota,avanza,2021,0-5.000,"Purwokerto Barat, Banyumas Kab., Jawa Tengah",car,https://www.olx.co.id/item/toyota-avanza-veloz-gr-sport-limited-edition-15-mt-2021-iid-864887460,1,Bensin,Manual
toyota avanza,239500000,toyota,avanza,2021,0-5.000,"Dramaga, Bogor Kab., Jawa Barat",car,https://www.olx.co.id/item/avanza-new-veloz-2021-at-kondisi-prima-istimewa-iid-866452737,1,Bensin,Automatic
toyota avanza,235000000,toyota,avanza,2021,0-5.000,"Bekasi Selatan, Bekasi Kota, Jawa Barat",car,https://www.olx.co.id/item/avanza-g-2021-manual-silver-kondisi-apik-like-new-iid-866913543,1,Bensin,Manual
toyota avanza,225000000,toyota,avanza,2021,0-5.000,"Waru, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/toyota-grand-new-avanza-15-veloz-manual-2021-iid-866615686,1,Bensin,Manual
toyota avanza,225000000,toyota,avanza,2021,0-5.000,"Dukuh Pakis, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/avanza-15-veloz-manual-2021-iid-866828815,1,Bensin,Manual
toyota avanza,225000000,toyota,avanza,2021,0-5.000,"Wonokromo, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/avanza-15-veloz-2021-manual-2021-iid-866827933,1,Bensin,Manual
toyota avanza,222000000,toyota,avanza,2021,0-5.000,"Magelang Tengah, Magelang Kota, Jawa Tengah",car,https://www.olx.co.id/item/toyota-avanza-13-g-2021-manual-tgn-1-aa-km-4rb-like-new-iid-864738161,1,Bensin,Manual
toyota avanza,222000000,toyota,avanza,2021,0-5.000,"Sleman, Sleman Kab., Yogyakarta D.I.",car,https://www.olx.co.id/item/avanza-13-g-2021-manual-tgn-1-km-4rb-like-new-iid-864737915,1,Bensin,Manual
toyota avanza,219000000,toyota,avanza,2021,0-5.000,"Klaten Utara, Klaten Kab., Jawa Tengah",car,https://www.olx.co.id/item/avanza-g-13-putih-ad-tng-1-km-2rb-an-istimewa-nyaris-baru-iid-866631775,1,Bensin,Manual
toyota avanza,218500000,toyota,avanza,2021,0-5.000,"Jebres, Surakarta Kota, Jawa Tengah",car,https://www.olx.co.id/item/mobil-baru-toyota-all-new-avanza-2022-model-baru-iid-865417240,1,Bensin,Manual
toyota avanza,187000000,toyota,avanza,2021,0-5.000,"Cipondoh, Tangerang Kota, Banten",car,https://www.olx.co.id/item/promo-disc-special-toyota-avanza-g-mt-manual-2021-hitam-km-5rb-iid-866434945,1,Bensin,Automatic
toyota avanza,225000000,toyota,avanza,2020,25.000-30.000,"Ciputat, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-avanza-veloz-15-at-2020-matic-iid-865777665,6,Bensin,Automatic
toyota avanza,195000000,toyota,avanza,2020,25.000-30.000,"Cipondoh, Tangerang Kota, Banten",car,https://www.olx.co.id/item/toyota-avanza-g-13-mt-2020-abu-abu-metalik-iid-866506809,6,Bensin,Manual
toyota avanza,192000000,toyota,avanza,2020,25.000-30.000,"Kediri Kota, Kediri Kota, Jawa Timur",car,https://www.olx.co.id/item/grand-new-toyota-avanza-13-g-manual-2020-tangan-pertama-iid-866097537,6,Bensin,Manual
toyota avanza,165000000,toyota,avanza,2020,20.000-25.000,"Bekasi Timur, Bekasi Kota, Jawa Barat",car,https://www.olx.co.id/item/olx-autos-toyota-avanza-e-2020-15-at-bensin-hitam-mobilbagus-iid-859152381,5,Bensin,Automatic
toyota avanza,165000000,toyota,avanza,2020,20.000-25.000,"Bekasi Barat, Bekasi Kota, Jawa Barat",car,https://www.olx.co.id/item/olxautos-toyota-avanza-e-2020-15-at-bensin-hitam-mobilbagus-iid-859152289,5,Bensin,Automatic
toyota avanza,210000000,toyota,avanza,2020,15.000-20.000,"Blimbing, Malang Kota, Jawa Timur",car,https://www.olx.co.id/item/avanza-veloz-15-manual-2020-iid-866492206,4,Bensin,Manual
toyota avanza,185000000,toyota,avanza,2020,5.000-10.000,"Jl Moh Kahfi 1 no 46 cipedak jagakarasa jakarta selatan, Jl Kebagusan Raya no 61 Y Kebagusan Jakarta Selatan, Jagaraksa, Jagaraksa, Jakarta Selatan, DKI Jakarta",car,https://www.olx.co.id/item/olx-autos-toyota-avanza-15-g-bensin-mt-2020-merah-iid-865059539,2,Bensin,Manual
toyota avanza,208000000,toyota,avanza,2020,45.000-50.000,"Purwokerto Barat, Banyumas Kab., Jawa Tengah",car,https://www.olx.co.id/item/toyota-avanza-veloz-15-mt-2020-iid-865058019,10,Bensin,Manual
toyota avanza,189000000,toyota,avanza,2020,45.000-50.000,"Danau Paris, Aceh Singkil Kab., Aceh D.I.",car,https://www.olx.co.id/item/avanza-13-g-mt-2020-hitam-iid-866750899,10,Bensin,Manual
